#,claim_status,video_id,video_duration_sec,video_transcription_text,verified_status,author_ban_status,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,like_per_view,comment_per_view,share_per_view,text_length
11405,opinion,7681492634,22,my opinion is that avocados never ripen while they are still attached to the tree,not verified,active,4849.0,1591.0,348.0,9.0,1.0,0.32810888843060426,0.00020622808826562179,0.07176737471643638,81
11406,opinion,7949209250,29,my opinion is that people are born with only 2 natural fears: the fear of falling and the fear of loud sounds,not verified,active,5904.0,258.0,55.0,4.0,0.0,0.04369918699186992,0.0,0.009315718157181572,109
11407,opinion,5642469370,53,my opinion is that antarctica is the only continent without any reptiles or snakes,not verified,active,9377.0,1540.0,348.0,6.0,1.0,0.1642316305854751,0.00010664391596459421,0.03711208275567879,82
11408,opinion,9746026795,6,my opinion is that no two tongue prints are alike,not verified,active,8751.0,645.0,183.0,1.0,0.0,0.0737058621871786,0.0,0.020911895783339046,49
11409,opinion,9045971367,12,my opinion is that artificial banana flavoring is based on an extinct banana type,not verified,active,4289.0,1106.0,298.0,9.0,0.0,0.257868967125204,0.0,0.06948006528328282,81
11410,opinion,9907702193,44,my opinion is that sneezing while traveling at 60 mph makes you close your eyes for 50 feet,not verified,active,8591.0,3542.0,667.0,21.0,3.0,0.41229193341869397,0.0003492026539401699,0.07763939005936445,91
11411,opinion,9356312124,54,my opinion is that australia has a bright pink lake,not verified,active,5100.0,814.0,202.0,6.0,1.0,0.1596078431372549,0.000196078431372549,0.0396078431372549,51
11412,opinion,4908196043,12,my opinion is that a full jumbo jet tank has enough fuel to drive a car around the world four times,not verified,active,3571.0,804.0,309.0,3.0,1.0,0.22514701764211706,0.0002800336040324839,0.08653038364603753,99
11413,opinion,4113201967,20,my opinion is that j is the only letter that doesn’t appear on the periodic table of elements,not verified,active,6619.0,1023.0,83.0,3.0,0.0,0.15455506874150174,0.0,0.012539658558694667,93
11414,opinion,1447431324,14,my opinion is that the eiffel tower leans away from the sun,not verified,under review,9684.0,1868.0,553.0,43.0,8.0,0.1928954977282115,0.0008261049153242462,0.05710450227178852,59
11415,opinion,4976799652,21,my opinion is that the population of the united states increases by one person every 12 seconds,not verified,active,5507.0,1052.0,333.0,9.0,4.0,0.19102959869257308,0.000726348284002179,0.06046849464318141,95
11416,opinion,1322448535,10,my opinion is that ancient egyptians slept on pillows made of stone,not verified,active,3442.0,1517.0,212.0,14.0,3.0,0.44073213248111565,0.0008715862870424172,0.06159209761766415,67
11417,opinion,4995258042,16,my opinion is that the tallest tower of cupcakes ever made was over 35 feet,not verified,active,8123.0,2064.0,18.0,42.0,3.0,0.2540933152776068,0.000369321679182568,0.0022159300750954083,75
11418,opinion,7518148644,37,"my opinion is that a single lightning bolt has enough energy to toast 100,000 slices of bread",not verified,active,1290.0,176.0,26.0,2.0,1.0,0.13643410852713178,0.0007751937984496124,0.020155038759689922,93
11419,opinion,2580161424,55,my opinion is that the red-billed quelea is the most common bird on earth,not verified,active,4754.0,74.0,29.0,0.0,0.0,0.015565839293226757,0.0,0.006100126209507783,73
11420,opinion,3254049506,27,my opinion is that only one-fourth of the sahara desert is sandy,not verified,active,7096.0,2672.0,237.0,43.0,15.0,0.3765501691093574,0.002113866967305524,0.03339909808342728,64
11421,opinion,9229121820,38,my opinion is that human ears and noses never stop growing,not verified,active,6146.0,2105.0,150.0,9.0,0.0,0.34249918646273997,0.0,0.02440611780019525,58
11422,opinion,8017161024,19,my opinion is that the eiffel tower gets taller during the summer,not verified,active,8912.0,2235.0,61.0,36.0,14.0,0.2507854578096948,0.0015709156193895871,0.006844703770197486,65
11423,opinion,8676475695,25,my opinion is that an espresso maker has been sent to space,not verified,active,894.0,83.0,5.0,1.0,0.0,0.09284116331096197,0.0,0.005592841163310962,59
11424,opinion,3435189891,23,my opinion is that the first commercial airplane flight lasted 23 minutes,not verified,active,1750.0,37.0,9.0,1.0,0.0,0.021142857142857144,0.0,0.005142857142857143,73
11425,opinion,6735290554,53,my opinion is that the french scrabble world champion winner doesn’t speak french,not verified,active,538.0,59.0,9.0,0.0,0.0,0.10966542750929369,0.0,0.016728624535315983,81
11426,opinion,4396370636,19,my opinion is that there are billions of eggs produced commercially each year,not verified,active,179.0,36.0,2.0,0.0,0.0,0.2011173184357542,0.0,0.0111731843575419,77
11427,opinion,2750029201,55,my opinion is that the eye of an ostrich is bigger than its brain,not verified,active,8659.0,867.0,122.0,12.0,2.0,0.10012703545444046,0.00023097355352812103,0.014089386765215383,65
11428,opinion,3935174199,10,my opinion is that x-rays can’t distinguish real diamonds from fake ones,not verified,active,5135.0,7.0,3.0,0.0,0.0,0.0013631937682570595,0.0,0.0005842259006815969,72
11429,opinion,3568654867,22,my opinion is that leeches were historically used to predict the weather,not verified,active,7093.0,741.0,11.0,8.0,2.0,0.10446919498096716,0.00028196813760045117,0.0015508247568024813,72
11430,opinion,2489774124,27,my opinion is that bottled water has an expiration date,not verified,active,2355.0,512.0,127.0,6.0,1.0,0.21740976645435245,0.0004246284501061571,0.053927813163481955,55
11431,opinion,2052504292,9,my opinion is that losing weight alters brain activity,not verified,active,5585.0,1295.0,114.0,9.0,1.0,0.23187108325872874,0.00017905102954341988,0.020411817367949867,54
11432,opinion,1677749636,11,my opinion is that cactus spines can be used to make hooks,not verified,under review,4028.0,1023.0,154.0,25.0,10.0,0.25397219463753723,0.0024826216484607746,0.038232373386295926,58
11433,opinion,6099718500,5,my opinion is that sea otters are born unable to swim,not verified,active,8156.0,3459.0,1077.0,3.0,0.0,0.4241049534085336,0.0,0.13205002452182443,53
11434,opinion,7877642497,37,"my opinion is that in a deck of cards, the king of hearts is the only king without a mustache",not verified,active,1038.0,289.0,44.0,5.0,2.0,0.27842003853564545,0.0019267822736030828,0.04238921001926782,93
11435,opinion,8885234593,8,my opinion is that frigate birds can sleep while flying,not verified,active,345.0,135.0,19.0,1.0,0.0,0.391304347826087,0.0,0.05507246376811594,55
11436,opinion,4983230797,53,my opinion is that playing dance music helps ward off mosquitoes,not verified,active,4414.0,230.0,32.0,2.0,1.0,0.05210693248753965,0.00022655188038060717,0.007249660172179429,64
11437,opinion,1960382243,33,my opinion is that alaska is the only u.s. state whose name can be typed on a single row on the american standard keyboard,not verified,active,4505.0,1630.0,438.0,14.0,6.0,0.36182019977802443,0.0013318534961154272,0.0972253052164262,122
11438,opinion,6471653015,42,my opinion is that a man once set a record by putting on over 260 t-shirts,not verified,active,5417.0,1918.0,269.0,40.0,9.0,0.3540705187373085,0.001661436219309581,0.0496584825549197,74
11439,opinion,7385879499,51,my opinion is that the average american spends time totalling 2.5 days annually looking for lost items,not verified,active,623.0,226.0,2.0,2.0,0.0,0.36276083467094705,0.0,0.0032102728731942215,102
11440,opinion,7035047834,47,my opinion is that the chicken is the closest relative to the t-rex,not verified,active,3184.0,502.0,42.0,3.0,0.0,0.15766331658291458,0.0,0.013190954773869347,67
11441,opinion,6796248926,44,my opinion is that violin bows are made from horsehair,not verified,active,1764.0,329.0,86.0,4.0,0.0,0.1865079365079365,0.0,0.048752834467120185,54
11442,opinion,2070019064,57,my opinion is that mice typically only live for 6 months in the wild,not verified,under review,2774.0,147.0,36.0,3.0,1.0,0.052992069214131216,0.0003604902667627974,0.012977649603460706,68
11443,opinion,3144055558,56,my opinion is that around 50% of the mined gold on earth comes from one source,not verified,active,8998.0,596.0,165.0,9.0,3.0,0.06623694154256501,0.00033340742387197157,0.018337408312958436,78
11444,opinion,7660671487,51,my opinion is that the human brain uses 20% of the body's oxygen,not verified,active,1321.0,49.0,10.0,1.0,0.0,0.03709311127933384,0.0,0.00757002271006813,64
11445,opinion,8216339545,21,my opinion is that the largest living thing on earth is a tree,not verified,active,1683.0,33.0,4.0,1.0,0.0,0.0196078431372549,0.0,0.0023767082590612004,62
11446,opinion,4763594204,40,my opinion is that the moon is moving away from the earth,not verified,active,1656.0,121.0,17.0,2.0,1.0,0.07306763285024155,0.0006038647342995169,0.010265700483091788,57
11447,opinion,9920874661,55,my opinion is that there are 366 dimples on a regulation golf ball,not verified,active,1417.0,22.0,1.0,0.0,0.0,0.015525758645024701,0.0,0.0007057163020465773,66
11448,opinion,6399020383,10,my opinion is that ketchup leaves the bottle at a measured speed of 25 miles per year,not verified,active,5966.0,1963.0,145.0,43.0,11.0,0.3290311766677841,0.0018437814280925244,0.02430439155212873,85
11449,opinion,6864454190,46,my opinion is that the town of calama in chile has never experienced rain,verified,active,5348.0,2118.0,604.0,7.0,3.0,0.39603590127150334,0.0005609573672400897,0.11293941660433807,73
11450,opinion,5322355453,18,my opinion is that a giant tortoise that was believed to be extinct was found in the galapagos islands,not verified,active,2986.0,311.0,21.0,1.0,0.0,0.10415271265907569,0.0,0.007032819825853985,102
11451,opinion,6054980858,22,"my opinion is that every three seconds, there is a birth taking place somewhere in the world",not verified,active,2476.0,44.0,3.0,0.0,0.0,0.017770597738287562,0.0,0.0012116316639741518,92
11452,opinion,9846114478,58,my opinion is that the longest recorded tennis match lasted for 11 hours,not verified,active,2461.0,978.0,260.0,11.0,4.0,0.3973994311255587,0.0016253555465258025,0.10564811052417716,72
11453,opinion,5673935808,35,my opinion is that a pineapple plant can only produce one pineapple a year,verified,active,1137.0,442.0,53.0,1.0,0.0,0.3887423043095866,0.0,0.04661389621811785,74
11454,opinion,1550444884,28,my thinking is that we will all fly with individual jetpacks by 2032,verified,under review,8656.0,3236.0,1150.0,26.0,1.0,0.37384473197781887,0.0001155268022181146,0.13285582255083178,68
11455,opinion,7197655990,16,my thinking is that nucelear fission is now being used to produce electricity,not verified,active,6340.0,1258.0,36.0,13.0,3.0,0.19842271293375394,0.00047318611987381704,0.0056782334384858045,77
11456,opinion,5098247524,46,my thinking is that iceland is growing 5 centimeters per year,not verified,active,7458.0,1407.0,238.0,11.0,4.0,0.18865647626709572,0.0005363368195226602,0.03191204076159829,61
11457,opinion,3096916533,11,"my thinking is that american industrialist andrew carnegie had a net worth of $475 million usd, worth over $300 billion usd today",not verified,active,4791.0,1206.0,425.0,15.0,2.0,0.2517219787100814,0.0004174493842621582,0.08870799415570862,129
11458,opinion,1709032530,42,"my thinking is that the metro of st. petersburg, with an average depth of hundred meters, is the deepest metro in the world",not verified,active,9739.0,3424.0,1246.0,3.0,1.0,0.35157613718040864,0.00010267994660642776,0.127939213471609,123
11459,opinion,5905911205,57,my thinking is that 90% of goods are shipped by ocean freight,not verified,active,9195.0,2699.0,667.0,4.0,0.0,0.29352909189777054,0.0,0.0725394235997825,61
11460,opinion,4549829836,22,my thinking is that the number of businesses allowing employees to bring pets to the workplace has grown by 6% worldwide,not verified,active,1652.0,111.0,12.0,0.0,0.0,0.0671912832929782,0.0,0.007263922518159807,120
11461,opinion,6765975433,60,my thinking is that a modern formula 1 racing car can drive upside down in a tunnel at 120mph,not verified,active,3163.0,933.0,95.0,3.0,0.0,0.29497312677837495,0.0,0.030034777110338286,93
11462,opinion,3148681616,56,my thinking is that it would take less than a month to get to the moon by car at 60mph,verified,active,184.0,27.0,4.0,1.0,0.0,0.14673913043478262,0.0,0.021739130434782608,86
11463,opinion,6038940987,19,my thinking is that vinyl record sales now surpass compact disc sales,not verified,active,1972.0,379.0,43.0,4.0,0.0,0.19219066937119675,0.0,0.0218052738336714,69
11464,opinion,7943831494,19,my thinking is that violins are constructed from 70 individual wooden pieces,not verified,active,3218.0,139.0,39.0,2.0,0.0,0.04319453076444997,0.0,0.012119328775637041,76
11465,opinion,2255400844,43,my thinking is that 90% of the world’s data was generated after 2019,not verified,active,5431.0,1542.0,109.0,10.0,0.0,0.28392561222610935,0.0,0.020069968698213956,68
11466,opinion,3365401048,44,my thinking is that over 60% of the world's population has access to the internet,not verified,active,7341.0,2961.0,522.0,49.0,11.0,0.403351042092358,0.0014984334559324344,0.07110747854515734,81
11467,opinion,4059728877,10,my thinking is that about half of the world's population can access the web via a mobile device,not verified,active,7801.0,2225.0,90.0,11.0,3.0,0.28521984360979363,0.0003845660812716318,0.011536982438148956,95
11468,opinion,2083157549,47,my thinking is that it would take a 50 petabyte drive to store every written work ever created,verified,active,4012.0,743.0,8.0,10.0,3.0,0.18519441674975073,0.0007477567298105683,0.0019940179461615153,94
11469,opinion,2916522193,46,my thinking is that 1 in 3 people have never used the internet,not verified,active,8201.0,576.0,115.0,11.0,3.0,0.07023533715400561,0.00036580904767711256,0.01402268016095598,62
11470,opinion,5550257814,17,my thinking is that the most watched summer olympics event for the past 20 years has been gymnastics,not verified,active,7965.0,2918.0,999.0,2.0,1.0,0.36635279347143757,0.00012554927809165097,0.12542372881355932,100
